respondent_id,collector_id,date_created,date_modified,ip_address,q1,q2_1,q2_2,q2_3,q2_4,auto,geo,geo_dop,gender,age,poll
11231255672,251531412,2019-12-18 15:48:04,2019-12-18 15:48:59,188.226.23.72,Авито,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231253922,251531412,2019-12-18 15:47:30,2019-12-18 15:48:25,217.118.91.90,Авито,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231244425,251531412,2019-12-18 15:42:22,2019-12-18 15:43:12,195.64.208.224,"Авто.ру, Дром.ру",drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231243350,251531412,2019-12-18 15:40:09,2019-12-18 15:43:29,176.59.193.249,Автору,,,,Нигде,Нет,В Екатеринбурге,,Мужчина,51 и более лет,ekat01
11231242963,251531412,2019-12-18 15:41:41,2019-12-18 15:42:29,85.140.26.188,Авто ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231238761,251531412,2019-12-18 15:39:41,2019-12-18 15:40:20,46.17.201.72,щзхш,,,,шщгзщ,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231238013,251531412,2019-12-18 15:38:02,2019-12-18 15:39:57,94.25.176.225,Понятия не имею!,,,,"Как я размещу объявление о продаже авто, когда его у меня нет?",Нет,В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231237351,251531412,2019-12-18 15:39:00,2019-12-18 15:39:36,176.59.198.231,Ни одного,,,,Авито,Нет,В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231234373,251531412,2019-12-18 15:35:53,2019-12-18 15:38:03,188.226.85.54,ах вы наебщики,,,,в вагине твоей матери,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231232096,251531412,2019-12-18 15:36:17,2019-12-18 15:36:52,83.149.47.115,Авто ру,drom.ru,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,18-24 лет,ekat01
11231226613,251531412,2019-12-18 15:32:52,2019-12-18 15:34:03,217.24.181.217,Авто.ру,,,,Ни разу не размешал,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231223643,251531412,2019-12-18 15:31:54,2019-12-18 15:32:29,46.48.47.170,-,,,,-,Нет,В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231218566,251531412,2019-12-18 15:29:13,2019-12-18 15:29:44,178.75.51.225,Неи,,,,Нигде,Нет,В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231211694,251531412,2019-12-18 15:25:21,2019-12-18 15:25:56,178.75.46.16,Drom,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231199407,251531412,2019-12-18 15:18:29,2019-12-18 15:19:35,213.87.249.18,Дром.ру,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,51 и более лет,ekat01
11231195933,251531412,2019-12-18 15:16:46,2019-12-18 15:17:19,188.234.192.38,Авто.ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231192362,251531412,2019-12-18 15:14:09,2019-12-18 15:15:28,213.151.3.194,"Авто ру, авито, юла",,,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11231190600,251531412,2019-12-18 15:13:32,2019-12-18 15:14:30,193.168.178.50,From.ru,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11231188333,251531412,2019-12-18 15:12:40,2019-12-18 15:13:17,85.140.14.44,Avtoru,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231184089,251531412,2019-12-18 15:10:13,2019-12-18 15:10:56,5.166.57.38,Авто,,,,Везде,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231182119,251531412,2019-12-18 15:08:51,2019-12-18 15:09:49,46.48.45.229,auto.ru,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231180645,251531412,2019-12-18 15:08:14,2019-12-18 15:09:02,178.46.127.193,Авито,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,45-50 лет,ekat01
11231178960,251531412,2019-12-18 15:07:01,2019-12-18 15:08:06,79.172.14.104,"e1, Drom",drom.ru,,,e1,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11231176700,251531412,2019-12-18 15:05:58,2019-12-18 15:06:55,5.166.52.1,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11231169911,251531412,2019-12-18 15:02:22,2019-12-18 15:03:08,87.224.178.148,avito,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231150977,251531412,2019-12-18 14:52:16,2019-12-18 14:52:50,195.64.208.244,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231149886,251531412,2019-12-18 14:51:34,2019-12-18 14:52:17,31.28.106.107,Авито,drom.ru,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11231146074,251531412,2019-12-18 14:49:23,2019-12-18 14:50:08,46.48.8.14,66.ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231131873,251531412,2019-12-18 14:40:14,2019-12-18 14:41:59,5.189.85.54,auto.ru,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231129207,251531412,2019-12-18 14:39:52,2019-12-18 14:40:29,176.215.1.134,Дром,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11231119758,251531412,2019-12-18 14:34:28,2019-12-18 14:35:08,85.140.26.60,Авто.ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231117598,251531412,2019-12-18 14:32:30,2019-12-18 14:33:51,85.140.22.158,Auto.ru,,auto.ru,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,18-24 лет,ekat01
11231116307,251531412,2019-12-18 14:32:20,2019-12-18 14:33:06,85.140.78.15,Дром автору авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231112952,251531412,2019-12-18 14:30:29,2019-12-18 14:31:08,185.42.145.85,Drom,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231112574,251531412,2019-12-18 14:29:46,2019-12-18 14:31:35,217.118.91.114,Не интересуют,,,,Нигде,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231112546,251531412,2019-12-18 14:30:16,2019-12-18 14:30:53,217.24.184.167,Dromru,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11231109111,251531412,2019-12-18 14:28:17,2019-12-18 14:28:54,213.87.250.166,Авто ру,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231103467,251531412,2019-12-18 14:24:53,2019-12-18 14:25:41,85.140.1.54,Дром,drom.ru,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11231097025,251531412,2019-12-18 14:20:08,2019-12-18 14:22:07,5.172.17.67,"Дром авто, Авто.ру",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Женщина,25-34 лет,ekat01
11231095323,251531412,2019-12-18 14:20:14,2019-12-18 14:21:07,188.234.81.13,"dromru, avito",drom.ru,auto.ru,,,Нет,В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231092480,251531412,2019-12-18 14:18:34,2019-12-18 14:19:27,85.140.13.12,"Дром, авито, авто ру",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11231091667,251531412,2019-12-18 14:17:35,2019-12-18 14:18:59,176.59.194.127,Drom.ru avto.ru,drom.ru,auto.ru,,,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231090989,251531412,2019-12-18 14:17:25,2019-12-18 14:18:36,217.118.91.118,Drom,drom.ru,,,,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231087766,251531412,2019-12-18 14:16:02,2019-12-18 14:16:40,213.151.11.26,Drom.ru,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231087094,251531412,2019-12-18 14:15:43,2019-12-18 14:16:17,213.151.7.96,Drom,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231081031,251531412,2019-12-18 14:12:00,2019-12-18 14:12:45,94.25.176.224,Автору,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231079886,251531412,2019-12-18 14:10:47,2019-12-18 14:12:03,176.59.210.207,Авито,,,avito.ru,,"Да, но я его не вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231075035,251531412,2019-12-18 14:08:34,2019-12-18 14:09:16,213.151.8.56,Авто ру,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11231072926,251531412,2019-12-18 14:07:03,2019-12-18 14:08:02,94.25.177.205,"Авто.ру , дром.ру, авито",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231072757,251531412,2019-12-18 14:05:47,2019-12-18 14:07:56,5.189.83.14,"Avito, auto.ru",,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231067252,251531412,2019-12-18 14:04:10,2019-12-18 14:04:59,92.54.82.76,Хуй,,,,Хуй,Нет,В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11231058052,251531412,2019-12-18 13:58:42,2019-12-18 13:59:20,213.87.241.70,авито,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,18-24 лет,ekat01
11231057300,251531412,2019-12-18 12:35:04,2019-12-18 13:58:55,188.17.167.172,авито,drom.ru,,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11231054169,251531412,2019-12-18 13:56:08,2019-12-18 13:57:03,46.36.14.25,Дром .ру,drom.ru,,,,"Да, я его вожу",В Свердловской области,,Мужчина,35-44 лет,ekat01
11231052963,251531412,2019-12-18 13:55:00,2019-12-18 13:56:19,85.12.209.57,много,drom.ru,auto.ru,avito.ru,не буду указывать. Есть много способов продажи.,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231052889,251531412,2019-12-18 13:55:01,2019-12-18 13:56:17,94.190.102.166,"avito, юла, ebay",,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,18-24 лет,ekat01
11231051947,251531412,2019-12-18 13:54:41,2019-12-18 13:55:43,90.157.82.13,"авито, автосру, дром",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231044747,251531412,2019-12-18 13:50:09,2019-12-18 13:51:32,176.59.202.207,Е1,,,,Е1,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231043866,251531412,2019-12-18 13:49:19,2019-12-18 13:51:02,176.59.195.156,"Авто ру, авито, дром",drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,35-44 лет,ekat01
11231042430,251531412,2019-12-18 13:49:27,2019-12-18 13:50:14,188.234.214.133,не каких,drom.ru,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11231042253,251531412,2019-12-18 13:49:18,2019-12-18 13:50:08,85.140.19.235,"Авто. ру, дром",,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231040898,251531412,2019-12-18 13:48:33,2019-12-18 13:49:23,85.140.19.240,Авито,,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231033404,251531412,2019-12-18 13:44:18,2019-12-18 13:44:55,85.140.15.203,Автору,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231024428,251531412,2019-12-18 13:38:32,2019-12-18 13:39:29,85.140.78.192,Мотив,,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,18-24 лет,ekat01
11231023302,251531412,2019-12-18 13:38:00,2019-12-18 13:38:49,212.49.123.162,e1,,,,e1,Нет,В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231022677,251531412,2019-12-18 13:37:39,2019-12-18 13:38:25,85.140.24.92,Нет,,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11231020132,251531412,2019-12-18 13:36:24,2019-12-18 13:36:56,176.59.201.136,Автору,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231013812,251531412,2019-12-18 13:32:39,2019-12-18 13:33:13,85.140.78.52,Автору,,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231010816,251531412,2019-12-18 13:30:36,2019-12-18 13:31:18,31.173.120.244,Auto.ru,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231009474,251531412,2019-12-18 13:29:30,2019-12-18 13:30:25,213.87.249.199,Е1.ru,,,,E1.ru,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231006572,251531412,2019-12-18 13:27:53,2019-12-18 13:28:32,176.59.215.254,Auto.ru drom.ru,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11231003365,251531412,2019-12-18 13:25:43,2019-12-18 13:26:26,213.151.5.28,Avito,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11230999407,251531412,2019-12-18 13:23:12,2019-12-18 13:23:53,176.59.206.238,Auto.ru,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11230992798,251531412,2019-12-18 13:18:40,2019-12-18 13:19:31,213.151.10.156,никакие,,,,доска обьявлений в лифте,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11230991177,251531412,2019-12-18 13:17:43,2019-12-18 13:18:28,94.25.176.216,Множество,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11230989869,251531412,2019-12-18 13:16:37,2019-12-18 13:17:37,217.118.83.129,Дром,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,35-44 лет,ekat01
11230983003,251531412,2019-12-18 13:12:30,2019-12-18 13:13:07,94.25.176.155,Авто ру,drom.ru,,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11230981981,251531412,2019-12-18 13:11:18,2019-12-18 13:12:37,46.254.30.86,Е 1,drom.ru,auto.ru,avito.ru,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
11230981297,251531412,2019-12-18 13:11:11,2019-12-18 13:12:00,82.151.214.233,авито,drom.ru,,avito.ru,,"Да, я его вожу",В Екатеринбурге,,Мужчина,51 и более лет,ekat01
11230978637,251531412,2019-12-18 13:09:31,2019-12-18 13:10:15,178.176.113.113,Дром,drom.ru,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,25-34 лет,ekat01
11230972095,251531412,2019-12-18 13:04:17,2019-12-18 13:05:54,217.118.91.85,"Auto-spot, drom, e1, auto.ru, avito",,auto.ru,,,"Да, я его вожу",В Екатеринбурге,,Мужчина,18-24 лет,ekat01
11230971269,251531412,2019-12-18 13:04:22,2019-12-18 13:05:22,31.28.113.88,Все,,auto.ru,,,"Да, я его вожу",В Свердловской области,,Мужчина,25-34 лет,ekat01
